-0.2, 1.16422970539459
-0.15, 1.11248372918729
-0.1, 1.0686286948498
-0.05, 1.03145331028633
-1.38777878078145E-17, 0.999999989064903
0.05, 0.973504255207015
0.1, 0.951350760020597
0.15, 0.933040921710601
0.2, 0.918168733400198
0.25, 0.906402468407809
0.3, 0.897470687970618
0.35, 0.891151433965412
0.4, 0.88726380968965
0.45, 0.885661372675114
0.5, 0.886226918049109
0.55, 0.888868340569385
0.6, 0.893515342202484
0.65, 0.900116809361999
0.7, 0.90863872601064
0.75, 0.919062520102744
0.8, 0.931383764315667
0.85, 0.945611169809197
0.9, 0.961765825364823
0.95, 0.979880644772009
1, 0.999999989064903
1.05, 1.02217946796736
1.1, 1.04648583602266
1.15, 1.07299705996719
1.2, 1.10180248008024
1.25, 1.13300308550976
1.3, 1.1667118943618
1.35, 1.20305443585331
1.4, 1.24216933356551
1.45, 1.28420899037892
1.5, 1.32934037707366
1.55, 1.37774592788255
1.6, 1.42962454752398
1.65, 1.4851927354473
1.7, 1.54468583421809
1.75, 1.6083594101798
1.8, 1.6764907757682
1.85, 1.74938066414702
1.9, 1.82735506819317
1.95, 1.91076725730542
2, 1.9999999781298
2.05, 2.0954679093331
2.1, 2.19762025564758
2.15, 2.30694367892946
2.2, 2.42396545617652
2.25, 2.54925694239696
2.3, 2.68343735703215
2.35, 2.82717792425527
2.4, 2.98120640055721
2.45, 3.14631202642835
2.5, 3.32335094268416
2.55, 3.51325211610048
2.6, 3.71702382356232
2.65, 3.93576074893531
2.7, 4.17065175238884
2.75, 4.42298837799444
2.8, 4.69417417215094
2.85, 4.98573489281899
2.9, 5.29932969776018
2.95, 5.63676340905095
3, 5.99999996117746
3.05, 6.3911771234659
3.1, 6.81262279250748
3.15, 7.26687258862775
3.2, 7.75668945976481
