1.4, 1.22125455597356, 0.91418947406863, 2, 0.612244897959184
1.6, 0.437164165450274, 0.437012711234738, 0.43844718719117, 0.612244897959184
1.8, 0.0448720321888048, 0.14023279214934, 0.43844718719117, 0.612244897959184
2, 0.0448720321888048, -0.0524759729883186, 0.43844718719117, 0.612244897959184
2.2, -0.168415022501642, -0.181773630471522, -0.0866033599676486, -0.11171531124577
2.4, -0.291231756138317, -0.270747362924365, -0.0866033599676486, -0.11171531124577
2.6, -0.291231756138317, -0.357284608312961, -0.295684095252838, -0.11171531124577
2.8, -0.364851060029119, -0.39503074643683, -0.295684095252838, -0.329227469763342
3, -0.410234150616596, -0.422389976502081, -0.388075124628417, -0.329227469763342
3.2, -0.410234150616596, -0.44238006209451, -0.388075124628417, -0.329227469763342
3.4, -0.438751116521279, -0.457073042137952, -0.388075124628417, -0.329227469763342
3.6, -0.4568940016195, -0.46791841257714, -0.431403796160157, -0.404937333245076
3.8, -0.4568940016195, -0.475946180738837, -0.431403796160157, -0.404937333245076
4, -0.468520949033837, -0.481897860717695, -0.452350092954856, -0.404937333245076
4.2, -0.475996679702566, -0.486312994328683, -0.452350092954856, -0.433192517568535
4.4, -0.475996679702566, -0.489587518803957, -0.452350092954856, -0.433192517568535
4.6, -0.480804478401371, -0.492013902452891, -0.462587729521582, -0.433192517568535
4.8, -0.483890158307919, -0.493809225509652, -0.462587729521582, -0.433192517568535
5, -0.483890158307919, -0.495135135750386, -0.467582237398361, -0.44395075088747
5.2, -0.48586326527148, -0.496112227852846, -0.467582237398361, -0.44395075088747
5.4, -0.487118884751691, -0.496830530100951, -0.467582237398361, -0.44395075088747
5.6, -0.487118884751691, -0.497357229814916, -0.469995112666495, -0.448009312617475
5.8, -0.487913528965006, -0.497742410771352, -0.469995112666495, -0.448009312617475
6, -0.488413497045488, -0.498023340106865, -0.471144476218211, -0.448009312617475
6.2, -0.488413497045488, -0.49822768464622, -0.471144476218211, -0.448009312617475
6.4, -0.488726196120953, -0.49837592965588, -0.471144476218211, -0.449503829783104
6.6, -0.488920627516421, -0.498483199206373, -0.47168339987986, -0.449503829783104
6.8, -0.488920627516421, -0.498560625444788, -0.47168339987986, -0.449503829783104
7, -0.48904084198668, -0.498616376925678, -0.471932143715335, -0.450038225103181
7.2, -0.489114772884174, -0.498656429055553, -0.471932143715335, -0.450038225103181
7.4, -0.489114772884174, -0.498685139622079, -0.471932143715335, -0.450038225103181
7.6, -0.489160012576655, -0.498705677290835, -0.472045269041592, -0.450038225103181
7.8, -0.489187566857397, -0.49872033950133, -0.472045269041592, -0.450223870135363


0.1, -0.498023340106865, -0.498616376925678, -0.498730787451375, -0.49875545384249
0.2, -0.494333917499431, -0.494950375343918, -0.495070533911522, -0.495096746302706
0.3, -0.487913528965005, -0.48904084198668, -0.489187566857397, -0.489228337557277
0.4, -0.480564757305477, -0.481208800839194, -0.481421960869372, -0.48145489301095
0.5, -0.471144476218211, -0.471932143715335, -0.47209603405795, -0.472134576662476
0.6, -0.460520959810439, -0.461196199281384, -0.461573851130376, -0.461636516136403
0.7, -0.448009312617475, -0.450038225103181, -0.450223870135363, -0.45031431030238
0.8, -0.435859820487694, -0.437661593413605, -0.438404669468991, -0.438470615826142
0.9, -0.42243644312103, -0.425271856763271, -0.426078079689989, -0.426368671311243
1, -0.412256684215629, -0.413737780159445, -0.414103241417605, -0.414208239230934
1.1, -0.397733071568878, -0.401158739365073, -0.401943210826897, -0.402146172411667
1.2, -0.387699672409832, -0.387699672409832, -0.389793794366489, -0.390295401853687
1.3, -0.370495645736492, -0.377195827104906, -0.378493809072889, -0.378725004811882
1.4, -0.361909706392365, -0.361909706392365, -0.366617319640401, -0.367562249467397
1.5, -0.333333333333333, -0.352838265261167, -0.356184605213845, -0.356704913725269
1.6, -0.328247040524721, -0.343614762499542, -0.343614762499542, -0.346356696399007
1.7, -0.322221535439562, -0.334442393535066, -0.334442393535066, -0.336190054396208
1.8, -0.315642346405458, -0.315642346405458, -0.325444281773678, -0.326727238823267
1.9, -0.308768895071104, -0.308768895071104, -0.316693452133288, -0.317644662091237
2, -0.25, -0.301776695296637, -0.301776695296637, -0.308231159305099
2.1, -0.249433106575964, -0.294784580498866, -0.294784580498866, -0.300078324564992
2.2, -0.247933884297521, -0.287872611026018, -0.287872611026018, -0.292242799112324
2.3, -0.245746691871456, -0.281094051551306, -0.281094051551306, -0.28472404729693
2.4, -0.243055555555556, -0.243055555555556, -0.274483501317824, -0.277516204922526
2.5, -0.24, -0.24, -0.268062484748657, -0.268062484748657
2.6, -0.236686390532544, -0.236686390532544, -0.261843339251899, -0.261843339251899
2.7, -0.233196159122085, -0.233196159122085, -0.233196159122085, -0.255831945242877
2.8, -0.229591836734694, -0.229591836734694, -0.229591836734694, -0.250029659018401
2.9, -0.225921521997622, -0.225921521997622, -0.225921521997622, -0.244434690569611


0.1, 0.180547825687734, 0.0639444025444358, 0.0348240378642848
0.2, 0.326787073227562, 0.115259685797913, 0.0627219498653863
0.3, 0.443607355094935, 0.155336969817601, 0.0844173369240836
0.4, 0.53527885176314, 0.185446555862889, 0.100578670283175
0.5, 0.605525878884105, 0.206747141106081, 0.111822790513275
0.6, 0.657592066712534, 0.220294385918563, 0.118718209208261
0.7, 0.694298081538161, 0.227048876718163, 0.121788223614811
0.8, 0.718092717931792, 0.227883524625074, 0.121513853940041
0.9, 0.731098100442973, 0.223590437604299, 0.11833661260402
1, 0.73514965287185, 0.214887301362288, 0.112661114249134
1.1, 0.731831421354053, 0.202423302004073, 0.104857534884667
1.2, 0.722507273332609, 0.186784621336396, 0.0952639281317217
1.3, 0.70834843722666, 0.168499533713061, 0.0841884061397493
1.4, 0.690357796511031, 0.148043131453409, 0.0719111923706236
1.5, 0.669391306338847, 0.125841704115783, 0.0586865530886187
1.6, 0.646176860184128, 0.102276795267977, 0.0447446140538565
1.7, 0.621330897728231, 0.0776889588594463, 0.0302930685922249
1.8, 0.595373012894104, 0.052381235859275, 0.0155187829055396
1.9, 0.568738792124496, 0.0266223704734509, 0.000589304191149321
2, 0.541791087329812, 0.000649783989603828, -0.0143457231402296
2.1, 0.514829905061494, -0.0253276768881876, -0.0291532281268999
2.2, 0.488101073097522, -0.0511272014627337, -0.0437154660315203
2.3, 0.461803827488944, -0.0765896715138129, -0.0579288487043394
2.4, 0.43609744697035, -0.101577499078073, -0.0717028482398129
2.5, 0.411107047267705, -0.125972632714286, -0.0849589698515413
2.6, 0.386928635052854, -0.149674720283987, -0.0976297900993808
2.7, 0.363633509922753, -0.172599417077338, -0.109658056801318
2.8, 0.341272092671222, -0.194676828862799, -0.120995847151923
2.9, 0.319877249133537, -0.215850080139913, -0.131603780749124
3, 0.299467170898423, -0.236073998530208, -0.141450284402303
3.1, 0.280047867088095, -0.255313906854696, -0.150510905757603
3.2, 0.261615315107865, -0.273544515020384, -0.158767672931208
3.3, 0.244157312675355, -0.29074890437487, -0.166208497488772
3.4, 0.227655068478086, -0.306917597690141, -0.172826618249143
3.5, 0.21208456440751, -0.32204770840593, -0.178620083523857
3.6, 0.197417718416318, -0.336142163201741, -0.183591269530399
3.7, 0.183623373588071, -0.349208992376694, -0.187746432837659
3.8, 0.170668135945675, -0.361260682899513, -0.191095294816286
3.9, 0.158517080813366, -0.372313589348985, -0.193650656175554
4, 0.14713434514709, -0.382387398299684, -0.195428039771315
4.1, 0.136483621125564, -0.391504642020005, -0.196445359968042
4.2, 0.126528564417743, -0.399690257641274, -0.196722616930954
4.3, 0.117233128884479, -0.406971188228892, -0.196281614312755
4.4, 0.108561838008122, -0.413376022440645, -0.195145698883608
4.5, 0.100480002051863, -0.418934669694394, -0.193339520732757
4.6, 0.09295388881122, -0.423678067988594, -0.190888812745846
4.7, 0.0859508548159321, -0.427637921725517, -0.187820188134014
4.8, 0.0794394429562426, -0.430846467079292, -0.184160954858962
4.9, 0.073389451729356, -0.433336262630513, -0.179938945862955
5, 0.0677719806176456, -0.435140003156123, -0.175182364074147
5.1, 0.0625594555090439, -0.436290354619297, -0.169919641215762
5.2, 0.0577256375424674, -0.436819808549004, -0.164179309503042
5.3, 0.0532456182984419, -0.436760554134233, -0.157989885364075
5.4, 0.0490958038498329, -0.436144366483676, -0.151379764370371
5.5, 0.0452538898329571, -0.435002509618771, -0.144377126610074
5.6, 0.0416988293894003, -0.433365652877072, -0.137009851781214
5.7, 0.03841079555833, -0.431263799504267, -0.129305443324749
5.8, 0.0353711394632446, -0.428726226307476, -0.121290960957052
5.9, 0.0325623454318317, -0.425781433330156, -0.112992960999446
6, 0.0299679840091597, -0.422457102590335, -0.104437443938251
6.1, 0.0275726636696959, -0.418780064999616, -0.0956498086827235
6.2, 0.0253619818995632, -0.414776274650753, -0.0866548130204918
6.3, 0.0233224762046106, -0.410470789726686, -0.0774765398003723
6.4, 0.0214415755000174, -0.405887759344621, -0.0681383684013452
6.5, 0.0197075522511607, -0.401050415704854, -0.0586629510735626
6.6, 0.0181094756618525, -0.395981070966053, -0.0490721937630658
6.7, 0.0166371661429309, -0.390701118317147, -0.0393872410561105
6.8, 0.0152811512405067, -0.385231036760452, -0.0296284649020688
6.9, 0.0140326231575234, -0.379590399162331, -0.0198154567954925
7, 0.0128833979637051, -0.373797883165783, -0.0099670231184884
7.1, 0.0118258765565355, -0.367871284594985, -0.000101183363842333
7.2, 0.0108530074087493, -0.361827533014464, 0.00976482902229797
7.3, 0.00995825111526981, -0.35568270913595, 0.0196145634222765
7.4, 0.0091355467339522, -0.349452063793934, 0.029432346680991
7.5, 0.00837927989931317, -0.343150038236727, 0.0392032758046429
7.6, 0.00768425267618075, -0.33679028550371, 0.0489132089220854
7.7, 0.00704565511049475, -0.330385692681387, 0.0585487546931225
