-3, -0.999978349354027
-2.99, -0.99997690392154
-2.98, -1.00534632862735
-2.97, -0.999973743103219
-2.96, -0.999972015674226
-2.95, -0.999970185270386
-2.94, -0.999968244369941
-2.93, -0.999966186656596
-2.92, -0.999964005479778
-2.91, -0.999961693838545
-2.9, -0.999959244364794
-2.89, -0.999956648030845
-2.88, -0.999953899239323
-2.87, -0.999950988129946
-2.86, -0.999947905683681
-2.85, -0.999944642419334
-2.84, -0.999941188372159
-2.83, -0.999937531996579
-2.82, -0.999933664448058
-2.81, -0.999929573094458
-2.8, -0.99992524580517
-2.79, -0.999920669845552
-2.78, -0.999915831849932
-2.77, -0.999910716891468
-2.76000000000001, -0.999905312064081
-2.75000000000001, -0.999899601032202
-2.74000000000001, -0.999893760056438
-2.73000000000001, -0.999887383683221
-2.72000000000001, -0.999880649459023
-2.71000000000001, -0.999873540267404
-2.70000000000001, -0.999866035835933
-2.69000000000001, -0.999858115724173
-2.68000000000001, -0.999849758528538
-2.67000000000001, -0.999840941210692
-2.66000000000001, -0.99983164158117
-2.65000000000001, -0.999821834469969
-2.64000000000001, -0.999811494205386
-2.63000000000001, -0.999800593937582
-2.62000000000001, -0.999789105064442
-2.61000000000001, -0.99977699928777
-2.60000000000001, -0.999764245407349
-2.59000000000001, -0.999750811370416
-2.58000000000001, -0.999736663255555
-2.57000000000001, -0.999721766963817
-2.56000000000001, -0.999706085544724
-2.55000000000001, -0.999689711719676
-2.54000000000001, -0.999672341849316
-2.53000000000001, -0.999654067080525
-2.52000000000001, -0.999634844838521
-2.51000000000001, -0.999614629600519
-2.50000000000001, -0.999593374279108
-2.49000000000001, -0.999571029789552
-2.48000000000001, -0.999547544977381
-2.47000000000001, -0.999522866543961
-2.46000000000001, -0.99949709762846
-2.45000000000001, -0.999469861777081
-2.44000000000001, -0.999441258729682
-2.43000000000001, -0.999411225826942
-2.42000000000001, -0.999382283639312
-2.41000000000001, -0.999349118245688
-2.40000000000001, -0.999314320804665
-2.39000000000001, -0.999277817925194
-2.38000000000001, -0.999239533307343
